,lat,lon,timestamp,amenity,name,tags
1,49.260953,-123.125704,2019-08-02T18:11:20.000-07:00,fast_food,Salad Loop,{'opening_hours': 'Mo-Fr 07:00-17:00; Sa 10:00-14:30'}
67,49.2347493,-123.1547249,2019-09-24T19:58:50.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'wheelchair': 'yes', 'addr:housenumber': '2095', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'West 41st Avenue', 'takeaway': 'yes', 'brand': ""McDonald's""}"
84,49.1401463,-123.1378853,2014-08-23T05:24:32.000-07:00,fast_food,Subway,{'cuisine': 'sub'}
88,49.1398614,-123.137394,2019-02-27T00:17:55.000-08:00,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'cuisine': 'chicken', 'brand': 'KFC', 'brand:wikipedia': 'en:KFC', 'drive_through': 'no'}"
89,49.1486188,-123.1358921,2009-09-01T22:49:26.000-07:00,fast_food,Pizza Hut (takeout),{}
90,49.1330851,-123.0940869,2019-08-24T15:12:34.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'drive_through': 'yes', 'opening_hours': '24/7', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}"
91,49.1329977,-123.0973124,2019-08-24T15:12:34.000-07:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'Burger King', 'brand:wikipedia': 'en:Burger King'}"
95,49.091207,-122.9564485,2010-06-11T04:53:29.000-07:00,fast_food,Triple O's,{}
320,49.2427149,-123.004048,2019-07-07T04:11:10.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
331,49.2866244,-123.1282577,2020-01-06T05:53:27.000-08:00,fast_food,Chongqing on Robson,"{'addr:housenumber': '1260', 'website': 'https://chong-qing-restaurant-online-ordering.securebrygid.com', 'phone': '+1-604-568-0303', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'chinese', 'addr:street': 'Robson Street', 'addr:postcode': 'V6E 1C1', 'addr:city': 'Vancouver'}"
333,49.2867409,-123.1284213,2016-07-27T14:52:31.000-07:00,fast_food,A Taste of India,"{'cuisine': 'indian', 'addr:housenumber': '1282', 'addr:street': 'Robson Street'}"
341,49.2865615,-123.1281828,2016-07-27T18:08:36.000-07:00,fast_food,Pok'e Time,"{'cuisine': 'japanese', 'addr:housenumber': '1258', 'addr:street': 'Robson Street'}"
405,49.2657244,-123.2430971,2019-04-19T23:12:46.000-07:00,fast_food,Red Burrito,{'cuisine': 'mexican'}
406,49.2661113,-123.2420861,2019-05-29T17:24:51.000-07:00,fast_food,Pita Pit,"{'brand:wikidata': 'Q7757289', 'cuisine': 'pita', 'takeaway': 'yes', 'brand': 'Pita Pit', 'brand:wikipedia': 'en:Pita Pit'}"
414,49.0558043,-122.2722298,2019-09-02T22:08:26.000-07:00,fast_food,Subway,"{'opening_hours': 'Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00', 'cuisine': 'sandwich', 'website': 'http://subway.ca', 'ref': 'Store #67123', 'phone': '+1-604-776-1122'}"
417,49.13295,-122.5818856,2019-05-27T10:58:25.000-07:00,fast_food,Triple O's,"{'cuisine': 'burger', 'addr:housenumber': '23182', 'addr:street': '232 Street'}"
629,49.2842686,-123.1197597,2018-02-10T15:24:53.000-08:00,fast_food,Smokehouse Sandwich Co,"{'opening_hours': 'Mo-Fr 07:00-15:00', 'cuisine': 'sandwich', 'website': 'http://www.smokehousesandwich.ca', 'phone': '+1-604-620-0766'}"
660,49.2860548,-123.1251718,2019-08-28T07:25:01.000-07:00,fast_food,A&W,"{'addr:housenumber': '1158', 'addr:street': 'Alberni Street'}"
661,49.2860886,-123.1252316,2019-08-28T07:25:01.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1162', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Alberni Street', 'takeaway': 'yes', 'brand': 'Subway'}"
702,49.2633356,-123.1144174,2019-09-13T13:56:49.000-07:00,fast_food,A&W,"{'addr:housenumber': '467', 'opening_hours': 'Mo-Su 00:00-24:00', 'cuisine': 'burger', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1R4', 'addr:city': 'Vancouver'}"
708,49.3810218,-123.0791455,2015-11-14T18:34:31.000-08:00,fast_food,Beaver Tails,"{'cuisine': 'pastry', 'smoking': 'no'}"
716,49.0523043,-122.3227371,2018-06-20T15:12:28.000-07:00,fast_food,Lully's Sandwich Bar,"{'alt_name': ""Lully's Mobile Food Experience"", 'website': 'https://m.facebook.com/Lullys-Mobile-Food-Experience-869975846380585', 'phone': '+1-250-384-0403', 'description': 'Montreal Old Fashioned Smoked Meat', 'cuisine': 'sandwich', 'url': 'http://lullys.ca'}"
745,49.2501163,-122.8923026,2019-09-23T20:19:36.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'North Road', 'takeaway': 'yes', 'brand': ""McDonald's""}"
747,49.1742656,-122.6668885,2016-10-24T00:20:02.000-07:00,fast_food,Triple-O's,"{'name:en': ""Triple-O's""}"
759,49.2262222,-123.1287693,2016-10-24T06:57:21.000-07:00,fast_food,Tim Hortons,{'name:en': 'Tim Hortons'}
784,49.2037589,-122.9046452,2019-05-11T06:07:56.000-07:00,fast_food,Eats at the Pier,"{'cuisine': 'burger;ice_cream', 'website': 'newwestpcr.ca'}"
786,49.0497709,-122.3190013,2019-09-02T22:08:26.000-07:00,fast_food,,"{'official_name': 'Kami Sushi Enterprises', 'alt_name': 'Kami Sushi', 'website': 'https://www.healthspace.ca/clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C8A57E6F8E89394288257C3F0074E5BD', 'opening_hours': 'PH,Su 11:00-17:00; Mo-We,Sa 09:30-17:30; Th,Fr 09:30-21:00', 'cuisine': 'sushi', 'addr:unit': '24B'}"
803,49.1967129,-123.1395095,2020-01-13T01:51:46.000-08:00,fast_food,JAPADOG,"{'cuisine': 'hot_dog', 'addr:unit': '64'}"
833,49.2725297,-123.0562043,2019-09-02T22:08:26.000-07:00,fast_food,Panago Pizza,"{'delivery': 'yes', 'addr:housenumber': '1386', 'drive_through': 'no', 'opening_hours': 'Su-Th 11:00-00:00; Fr,Sa 11:00-01:00; PH 11:00-00:00', 'cuisine': 'pizza', 'addr:street': 'Nanaimo Street', 'addr:city': 'Vancouver'}"
905,49.1633833,-122.6594915,2020-02-11T02:31:22.000-08:00,fast_food,Taco Del Mar,"{'brand:wikidata': 'Q7673972', 'brand:wikipedia': 'en:Taco del Mar', 'cuisine': 'mexican', 'name:en': 'Taco Del Mar', 'takeaway': 'yes', 'brand': 'Taco Del Mar'}"
993,49.2540332,-122.7388698,2019-09-10T18:06:48.000-07:00,fast_food,Mucho Burrito,"{'brand:wikidata': 'Q65148332', 'cuisine': 'mexican', 'name:en': 'Mucho Burrito', 'takeaway': 'yes', 'brand': 'Mucho Burrito'}"
994,49.2548653,-122.7354267,2019-09-23T20:16:20.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'name:en': ""McDonald's"", 'takeaway': 'yes', 'brand': ""McDonald's""}"
998,49.2541361,-122.7388679,2019-09-10T18:06:48.000-07:00,fast_food,Five Guys,"{'brand:wikidata': 'Q1131810', 'official_name': 'Five Guys Burgers and Fries', 'phone': '+1-604-472-9700', 'brand:wikipedia': 'en:Five Guys', 'cuisine': 'burger', 'name:en': 'Five Guys', 'takeaway': 'yes', 'brand': 'Five Guys'}"
999,49.2544914,-122.7381621,2019-09-10T18:06:48.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'name:en': 'Subway', 'takeaway': 'yes', 'brand': 'Subway'}"
1031,49.1399686,-122.6001998,2016-09-22T03:34:08.000-07:00,fast_food,The Lower Cafe,{}
1096,49.2567827,-123.184916,2019-08-29T19:07:45.000-07:00,fast_food,Dairy Queen,"{'brand:wikidata': 'Q1141226', 'brand:wikipedia': 'en:Dairy Queen', 'opening_hours': 'Mo-Su 10:30-22:00', 'cuisine': 'ice_cream;burger', 'name:en': 'Dairy Queen', 'takeaway': 'yes', 'brand': 'Dairy Queen'}"
1098,49.171823,-122.6674842,2019-06-07T13:28:04.000-07:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'brand:wikipedia': 'en:Quiznos', 'cuisine': 'sandwich', 'name:en': 'Quiznos Subs', 'takeaway': 'yes', 'brand': 'Quiznos'}"
1249,49.3264468,-123.1204257,2016-09-26T18:59:57.000-07:00,fast_food,Panago,{'name:en': 'Panago'}
1252,49.29089,-123.1342671,2019-08-29T18:02:26.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'name:en': 'Subway', 'takeaway': 'yes', 'brand': 'Subway'}"
1254,49.1659998,-122.6645407,2019-08-24T15:24:21.000-07:00,fast_food,Booster Juice,"{'brand:wikidata': 'Q4943796', 'brand:wikipedia': 'en:Booster Juice', 'cuisine': 'juice', 'name:en': 'Booster Juice', 'takeaway': 'yes', 'brand': 'Booster Juice'}"
1259,49.2081902,-123.1401346,2012-02-27T23:58:12.000-08:00,fast_food,Freshslice,{'cuisine': 'pizza'}
1260,49.208235,-123.1401305,2012-04-14T07:23:46.000-07:00,fast_food,Donair Spot,{'cuisine': 'donair'}
1309,49.2312042,-123.0657754,2019-09-13T13:57:02.000-07:00,fast_food,Freshslice Pizza,"{'addr:housenumber': '5845', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
1374,49.0498661,-122.311635,2019-09-02T22:08:26.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'level': '0', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '404', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'Subway'}"
1375,49.0498031,-122.3114531,2019-09-02T22:08:26.000-07:00,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'website': 'http://aw.ca', 'internet_access': 'wlan', 'level': '0', 'brand:wikipedia': 'en:A&W (Canada)', 'internet_access:fee': 'no', 'cuisine': 'burger', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '402', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'outdoor_seating': 'no', 'addr:street': 'South Fraser Way', 'brand': 'A&W'}"
1377,49.0495367,-122.3117487,2019-09-02T22:08:26.000-07:00,fast_food,DQ Orange Julius,"{'official_name': 'Dairy Queen Orange Julius Treat Centre', 'addr:housenumber': '32900', 'website': 'http://www.orangejulius.com', 'level': '0', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'cuisine': 'juice', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '410'}"
1378,49.0496405,-122.3118348,2019-10-29T04:00:37.000-07:00,fast_food,New York Fries,"{'brand:wikidata': 'Q7013558', 'website': 'https://m.facebook.com/nyfsevenoaks', 'level': '0', 'brand:wikipedia': 'en:New York Fries', 'cuisine': 'fries', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '409', 'url': 'http://www.newyorkfries.com', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'New York Fries'}"
1379,49.0495887,-122.3117934,2019-09-02T22:08:26.000-07:00,fast_food,OPA! of Greece,"{'addr:housenumber': '32900', 'website': 'https://opasouvlaki.ca/', 'phone': '+1-604-746-5559', 'level': '0', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'cuisine': 'greek', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '410'}"
1381,49.0498388,-122.3117035,2019-09-02T22:08:26.000-07:00,fast_food,Manchu Wok,"{'brand:wikidata': 'Q6747622', 'website': 'https://manchuwok.com/', 'level': '0', 'brand:wikipedia': 'en:Manchu Wok', 'cuisine': 'chinese', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '405', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'Manchu Wok'}"
1382,49.0496845,-122.311872,2019-09-02T22:08:26.000-07:00,fast_food,ono's of Japan,"{'addr:housenumber': '32900', 'level': '0', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'cuisine': 'japanese', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2S 5A1', 'addr:unit': '408'}"
1383,49.0497721,-122.311822,2019-10-29T04:00:37.000-07:00,fast_food,Freshslice Pizza,"{'brand:wikidata': 'Q5503082', 'level': '0', 'brand:wikipedia': 'en:Freshslice Pizza', 'cuisine': 'pizza', 'addr:postcode': 'V2S 5A1', 'takeaway': 'yes', 'addr:unit': '407', 'addr:housenumber': '32900', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'brand': 'Freshslice Pizza'}"
1384,49.049844,-122.3115361,2019-09-02T22:08:26.000-07:00,fast_food,Thaï Express,"{'website': 'https://www.thaiexpress.ca', 'internet_access': 'wlan', 'level': '0', 'internet_access:fee': 'no', 'cuisine': 'thai', 'addr:postcode': 'V2S 5A1', 'addr:unit': '403', 'addr:housenumber': '32900', 'alt_name': 'Thai Express', 'opening_hours': 'Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way'}"
1424,49.2630367,-123.1013042,2020-06-23T20:58:12.000-07:00,fast_food,Freshslice Pizza,"{'brand:wikidata': 'Q5503082', 'addr:housenumber': '183', 'brand:wikipedia': 'en:Freshslice Pizza', 'opening_hours': 'Mo-We 10:00-01:00; Th 10:00-02:00; Fr 10:00-03:30; Sa 11:00-03:30; Su 11:00-23:00', 'cuisine': 'pizza', 'name:en': 'Freshslice Pizza', 'addr:street': 'East Broadway', 'takeaway': 'yes', 'brand': 'Freshslice Pizza'}"
1455,49.1997306,-122.7784622,2019-09-13T13:56:59.000-07:00,fast_food,A&W,"{'website': 'https://web.aw.ca/en/our-menu', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'burger;chicken;coffee_shop', 'addr:postcode': 'V4N 1P2', 'addr:unit': '101', 'addr:city': 'Surrey', 'addr:housenumber': '16033', 'smoking': 'no', 'opening_hours': 'Mo-Su 06:00-22:00', 'outdoor_seating': 'yes', 'addr:street': '108 Avenue'}"
1470,49.2081236,-123.1407827,2019-05-29T17:48:57.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'wheelchair': 'limited', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}"
1471,49.2601826,-123.0056472,2019-09-23T20:22:13.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}"
1472,49.265883,-123.0242786,2019-09-23T20:23:08.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '3695', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': ""McDonald's""}"
1476,49.1239129,-123.1863673,2014-03-24T02:19:11.000-07:00,fast_food,Pajo's Fish and Chips,"{'cuisine': 'fish_and_chips', 'url': 'http://www.pajos.com'}"
1478,49.2467974,-123.068237,2019-10-28T18:00:55.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
1485,49.2191586,-122.9695668,2019-07-02T01:21:58.000-07:00,fast_food,Papa John's,"{'brand:wikidata': 'Q2759586', 'brand:wikipedia': ""en:Papa John's Pizza"", 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': ""Papa John's"", 'url': 'http://www.papajohnspizza.ca/Menu.aspx?T=t&RestaurantID=7288a6a4-eadc-4854-bfea-12fb1911f6b5'}"
1486,49.2196492,-122.9692126,2010-04-18T01:35:51.000-07:00,fast_food,A&W,{}
1488,49.2196001,-122.9683007,2019-06-29T22:44:48.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
1489,49.2196141,-122.9685904,2019-06-29T22:44:48.000-07:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Panago', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'url': 'https://www.panago.com/'}"
1490,49.2218138,-122.9969317,2020-04-10T05:45:22.000-07:00,fast_food,Domino's,"{'brand:wikidata': 'Q839466', 'delivery': 'yes', 'brand:wikipedia': ""en:Domino's Pizza"", 'drive_through': 'no', 'cuisine': 'pizza', 'short_name': ""Domino's"", 'takeaway': 'yes', 'brand': ""Domino's""}"
1498,49.233088,-123.0657292,2019-09-24T20:01:38.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}"
1499,49.233102,-123.0659438,2017-02-07T17:35:29.000-08:00,fast_food,Kent's Kitchen,"{'cuisine': 'chinese', 'addr:housenumber': '5659', 'addr:street': 'Victoria Drive'}"
1503,49.2179175,-123.0766614,2010-04-18T06:23:44.000-07:00,fast_food,Hometown Pizza,{'cuisine': 'pizza'}
1507,49.2256886,-123.0777235,2010-07-18T06:38:41.000-07:00,fast_food,Papa Dave's Pizza Indian Cuisine,{}
1508,49.2182564,-123.0773813,2020-01-02T00:34:56.000-08:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '7295', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'Knight Street', 'takeaway': 'yes', 'brand': ""McDonald's""}"
1511,49.2256116,-123.0777236,2019-09-27T12:18:43.000-07:00,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'alt_name': 'Kentucky Fried Chicken', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'takeaway': 'yes', 'brand': 'KFC'}"
1535,49.2633884,-123.1160798,2019-08-21T21:33:31.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '537', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'phone': '+1-604-718-1061', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Z 1E6', 'takeaway': 'yes', 'brand': ""McDonald's""}"
1548,49.2632776,-123.1106188,2019-06-16T01:19:55.000-07:00,fast_food,Fatburger,"{'opening_hours': 'Su-Th 10:00-21:00; Fr,Sa 10:00-22:00', 'cuisine': 'burger'}"
1555,49.2633362,-123.113621,2019-09-13T13:56:49.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '433', 'phone': '+1-604-569-3961', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1R4', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}"
1557,49.2634886,-123.1215189,2020-02-16T02:23:38.000-08:00,fast_food,A&W,"{'cuisine': 'burger', 'addr:housenumber': '777', 'addr:street': 'West Broadway', 'drive_through': 'no', 'addr:city': 'Vancouver'}"
1561,49.2390725,-123.0650033,2017-06-12T20:02:26.000-07:00,fast_food,Dairy Queen,{'url': 'http://www.dairyqueen.com/us-en/store-details/7706/'}
1601,49.2906218,-123.1338516,2019-09-13T13:56:59.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '1701', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:city': 'Vancouver'}"
1646,49.184369,-122.9507625,2016-08-25T04:42:07.000-07:00,fast_food,Queensboro Pizza,"{'cuisine': 'pizza', 'takeaway': 'yes'}"
1650,49.2787084,-122.8066737,2020-01-17T07:58:29.000-08:00,fast_food,Domino's,"{'brand:wikidata': 'Q839466', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'name:en': ""Domino's Pizza"", 'takeaway': 'yes', 'brand': ""Domino's""}"
1671,49.2272898,-123.0001015,2018-04-21T18:56:31.000-07:00,fast_food,Uni Sushi Express,"{'level': '0', 'name:en': 'Uni Sushi Express'}"
1701,49.1186802,-122.6700701,2017-03-10T23:00:54.000-08:00,fast_food,Fresh Donair,"{'wheelchair': 'yes', 'cuisine': 'international', 'level': '0'}"
1706,49.213342,-122.9375173,2017-03-11T04:01:06.000-08:00,fast_food,Quick Bite,{'name:en': 'Quick Bite'}
1716,49.218633,-122.9551616,2019-07-02T01:21:58.000-07:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'name:en': 'Burger King', 'takeaway': 'yes', 'brand': 'Burger King'}"
1719,49.2255444,-122.9968024,2018-04-21T18:51:10.000-07:00,fast_food,Chop n Toss,"{'level': '1', 'name:en': 'Chop n Toss'}"
1721,49.2258643,-122.9969705,2019-05-27T03:58:18.000-07:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'level': '1', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'Burger King'}"
1722,49.2258877,-122.9975787,2019-07-20T18:37:01.000-07:00,fast_food,Chef Tony Dim Sum,"{'cuisine': 'dim sum', 'name:en': 'Chef Tony Dim Sum', 'level': '1'}"
1723,49.2253972,-122.9972623,2019-02-03T01:58:34.000-08:00,fast_food,Chronic Tacos,"{'level': '1', 'cuisine': 'mexican'}"
1724,49.2254547,-122.9975777,2019-05-27T03:58:18.000-07:00,fast_food,Thaï Express,"{'brand:wikidata': 'Q7711610', 'level': '1', 'brand:wikipedia': 'en:Thaï Express', 'cuisine': 'thai', 'takeaway': 'yes', 'brand': 'Thaï Express'}"
